procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153581760  35632 797980928    0    0     0   196 36651 11913 11  0 89  0  0
 4  0  65924 153587280  35632 797980928    0    0     0     0 55115 15278 17  0 82  0  0
 5  0  65924 153587584  35632 797980928    0    0     0     0 47913 12778 15  0 84  0  0
 4  0  65924 153587984  35632 797980928    0    0     0     0 41453 3338 14  1 85  0  0
 4  0  65924 153588000  35632 797980928    0    0     0   140 6001 2450  2  0 98  0  0
 5  0  65924 153587024  35632 797980928    0    0     0     0 6058 3389  2  0 98  0  0
 5  0  65924 153588032  35632 797980928    0    0     0  1053 5667 2374  2  0 98  0  0
 4  0  65924 153588080  35632 797980928    0    0     0    64 5412 2081  2  0 98  0  0
 4  0  65924 153589088  35632 797980928    0    0     0   352 5624 2308  2  0 98  0  0
 4  0  65924 153587168  35632 797980928    0    0     0    86 6796 3743  2  0 98  0  0
 4  0  65924 153588096  35632 797980928    0    0     0    18 5390 2095  2  0 98  0  0
 4  0  65924 153588096  35632 797980928    0    0     0     0 5617 2036  2  0 98  0  0
 5  0  65924 153587136  35632 797980928    0    0     0     2 5660 2256  2  0 98  0  0
 4  0  65924 153587712  35632 797980928    0    0     0     0 6200 2900  2  0 98  0  0
 4  0  65924 153588256  35632 797980992    0    0     0     0 7123 4819  2  0 98  0  0
 4  0  65924 153598032  35632 797980992    0    0     0   190 5411 2112  2  0 98  0  0
 4  0  65924 153593536  35632 797980992    0    0     0    60 5894 3870  2  0 98  0  0
 4  0  65924 153593600  35632 797980992    0    0     0     0 5815 2544  2  0 98  0  0
 5  0  65924 153593568  35632 797980992    0    0     0   134 5570 2296  2  0 98  0  0
 4  0  65924 153357664  35632 797981440    0    0     0 347762 10393 3546  1  0 98  0  0
 4  0  65924 153591296  35632 797981056    0    0     0    38 5789 2930  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  65924 153591104  35632 797981056    0    0     0     0 5887 2461  2  0 98  0  0
132  0  65924 153591744  35632 797981056    0    0     0     0 45597 11750 15  0 85  0  0
 4  0  65924 153592304  35632 797981056    0    0     0     0 58123 12252 20  0 80  0  0
 4  0  65924 153594528  35632 797981056    0    0     0     2 67263 9294 22  1 77  0  0
 4  0  65924 153592160  35632 797981056    0    0     0    32 5568 2471  2  0 98  0  0
 4  0  65924 153591296  35632 797981056    0    0     0     0 5897 2308  2  0 98  0  0
 6  0  65924 153591584  35632 797981056    0    0     0    12 6847 2668  2  0 98  0  0
 4  0  65924 153592288  35632 797980992    0    0     0     0 5646 2186  2  0 98  0  0
 4  0  65924 153591808  35632 797981056    0    0     0     0 7813 4327  2  0 98  0  0
 6  0  65924 153592208  35632 797981056    0    0     0    14 6737 2972  2  0 98  0  0
 4  0  65924 153592256  35632 797981056    0    0     0     0 5566 1965  2  0 98  0  0
 5  0  65924 153592576  35632 797981056    0    0     0     0 6465 3948  2  0 98  0  0
 4  0  65924 153592624  35632 797981056    0    0     0    33 6126 2874  2  0 98  0  0
 5  0  65924 153592672  35632 797981056    0    0     0     3 6662 3376  2  0 98  0  0
 4  0  65924 153593152  35632 797981056    0    0     0   262 5776 2308  2  0 98  0  0
 4  0  65924 153593168  35632 797981056    0    0     0  5074 5485 2089  2  0 98  0  0
 4  0  65924 153594048  35632 797981056    0    0     0    14 6324 2899  2  0 98  0  0
 5  0  65924 153654784  35632 797981056    0    0     0  3088 7010 5181  2  0 98  0  0
 4  0  65924 153624576  35632 797981056    0    0     0     0 6028 2357  2  0 98  0  0
 5  0  65924 153623920  35632 797981056    0    0     0     0 5480 2164  2  0 98  0  0
 4  0  65924 153623984  35632 797981120    0    0     0    56 6340 2856  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  65924 153624000  35632 797981120    0    0     0   258 38088 8799 13  0 87  0  0
132  0  65924 153623664  35632 797981120    0    0     0     0 61184 16183 20  0 80  0  0
 4  0  65924 153623616  35632 797981120    0    0     0     0 66283 9233 22  1 77  0  0
 4  0  65924 153631456  35632 797981120    0    0     0    10 5724 2633  2  0 98  0  0
 4  0  65924 153631824  35632 797981120    0    0     0     0 5326 2070  2  0 98  0  0
 4  0  65924 153631488  35632 797981120    0    0     0   116 5509 2174  2  0 98  0  0
 4  0  65924 153623872  35632 797981120    0    0     0     0 6613 4359  2  0 98  0  0
 4  0  65924 153623168  35632 797981120    0    0     0     0 6689 3021  2  0 98  0  0
 5  0  65924 153624256  35632 797981120    0    0     0   144 5430 1983  2  0 98  0  0
 5  0  65924 153598496  35632 797981184    0    0     0   296 26144 20103  2  1 98  0  0
 5  0  65924 153599248  35632 797981184    0    0     0  2101 12552 16848  2  0 98  0  0
 6  0  65924 153598656  35632 797981184    0    0     0    18 13249 16749  2  0 98  0  0
 5  0  65924 153595584  35632 797981184    0    0     0     0 13218 16223  2  0 98  0  0
 4  0  65924 153595456  35632 797981184    0    0     0     0 12153 16461  2  0 98  0  0
 4  0  65924 153597904  35632 797981184    0    0     0  1367 8447 7411  2  0 98  0  0
 5  0  65924 153597936  35632 797981184    0    0     0    77 8666 5099  2  0 98  0  0
 4  0  65924 153598736  35632 797981184    0    0     0    97 6009 2791  2  0 98  0  0
 4  0  65924 153597408  35632 797981184    0    0     0     0 6168 2690  2  0 98  0  0
 4  0  65924 153610864  35632 797981184    0    0     0    12 10339 6655  2  0 98  0  0
 5  0  65924 153615024  35632 797981184    0    0     0     0 49516 14720 15  0 84  0  0
 4  0  65924 153581776  35632 797981184    0    0     0     0 55537 14901 18  0 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153617904  35632 797981184    0    0     0  2216 62884 9719 21  1 78  0  0
 4  0  65924 153616928  35632 797981184    0    0     0     0 5960 2773  2  0 98  0  0
 5  0  65924 153616976  35632 797981248    0    0     0     0 6029 3213  2  0 98  0  0
 4  0  65924 153518224  35632 797981248    0    0     0   383 6097 4154  2  0 98  0  0
 4  0  65924 153633888  35632 797981312    0    0     0 347791 10377 4102  1  0 98  0  0
 4  0  65924 153634848  35632 797981312    0    0     0   294 5707 2666  2  0 98  0  0
 4  0  65924 153634848  35632 797981312    0    0     0     0 6544 3243  2  0 98  0  0
 4  0  65924 153635168  35632 797981312    0    0     0   142 5568 2593  2  0 98  0  0
 4  0  65924 153634864  35632 797981312    0    0     0     0 5867 2553  2  0 98  0  0
 4  0  65924 153635840  35632 797981312    0    0     0     0 6084 3413  2  0 98  0  0
 4  0  65924 153635584  35632 797981312    0    0     0     0 6256 3263  2  0 98  0  0
 4  0  65924 153635488  35632 797981312    0    0     0    23 6118 2809  2  0 98  0  0
 4  0  65924 153646704  35632 797981312    0    0     0     3 5445 2538  2  0 98  0  0
 4  0  65924 153646736  35632 797981312    0    0     0    78 5596 2681  2  0 98  0  0
 4  0  65924 153641024  35632 797981312    0    0     0     0 6362 3881  2  0 98  0  0
 4  0  65924 153640656  35632 797981312    0    0     0   134 5881 2821  2  0 98  0  0
 4  0  65924 153640864  35632 797981312    0    0     0   296 6579 2968  2  0 98  0  0
 4  0  65924 153640656  35632 797981312    0    0     0     0 5417 2550  2  0 98  0  0
 5  0  65924 153640768  35632 797981312    0    0     0     0 6349 3883  2  0 98  0  0
 4  0  65924 153639088  35632 797981376    0    0     0     0 6599 5917  2  0 98  0  0
 4  0  65924 153641600  35632 797981376    0    0     0     2 46534 10280 15  0 84  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153641664  35632 797981376    0    0     0  2042 5876 2348  2  0 98  0  0
 5  0  65924 153639104  35632 797981376    0    0     0    18 5697 2768  2  0 98  0  0
 4  0  65924 153638912  35632 797981376    0    0     0     0 5703 2957  2  0 98  0  0
131  0  65924 153638528  35632 797981376    0    0     0     0 57880 14034 19  0 81  0  0
131  0  65924 153639088  35632 797981376    0    0     0     0 69170 15747 23  1 77  0  0
 4  0  65924 153629120  35632 797981376    0    0     0    40 42105 3517 13  1 86  0  0
 4  0  65924 153623040  35632 797981376    0    0     0    99 6550 3029  2  0 98  0  0
 5  0  65924 153622784  35632 797981440    0    0     0     0 5923 2885  2  0 98  0  0
 4  0  65924 153622880  35632 797981440    0    0     0     0 5554 2016  2  0 98  0  0
 5  0  65924 153622000  35632 797981440    0    0     0    16 6009 2744  2  0 98  0  0
 4  0  65924 153622768  35632 797981440    0    0     0   125 6744 2738  2  0 98  0  0
 4  0  65924 153618320  35632 797981440    0    0     0   114 6311 3445  2  0 98  0  0
 4  0  65924 153618048  35632 797981440    0    0     0   388 5325 2112  2  0 98  0  0
 4  0  65924 153618432  35632 797981440    0    0     0    15 6282 3047  2  0 98  0  0
 4  0  65924 153619328  35632 797981440    0    0     0  3085 5968 2452  2  0 98  0  0
 4  0  65924 153618464  35632 797981440    0    0     0    40 6732 4204  2  0 98  0  0
 4  0  65924 153618416  35632 797981440    0    0     0  1501 5967 3068  2  0 98  0  0
 4  0  65924 153618400  35632 797981440    0    0     0    76 6255 2825  2  0 98  0  0
 5  0  65924 153618400  35632 797981440    0    0     0   136 6256 2437  2  0 98  0  0
 4  0  65924 153617952  35632 797981440    0    0     0     0 6277 3922  2  0 98  0  0
 4  0  65924 153618208  35632 797981440    0    0     0     9 29950 7628  9  0 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153616832  35632 797981440    0    0     0   210 84170 19878 23  0 77  0  0
 4  0  65924 153619104  35632 797981440    0    0     0   148 252370 11000 29  1 70  0  0
 5  0  65924 153613568  35632 797981440    0    0     0     0 5958 2643  2  0 98  0  0
 4  0  65924 153613376  35632 797981440    0    0     0     0 5729 2238  2  0 98  0  0
 6  0  65924 153613440  35632 797981440    0    0     0     0 6715 3780  2  0 98  0  0
 5  0  65924 153614464  35632 797981440    0    0     0   130 5579 2209  2  0 98  0  0
 5  0  65924 153591504  35632 797981568    0    0     0   317 28854 24138  2  1 97  0  0
 6  0  65924 153592192  35632 797981568    0    0     0  2055 11522 14887  2  0 98  0  0
 5  0  65924 153589584  35632 797981568    0    0     0     0 12739 16286  2  0 98  0  0
 4  0  65924 153126608  35632 798095424    0    0     0     0 13402 16256  2  0 98  0  0
 7  0  65924 153588336  35632 797981376    0    0     0 349280 21817 16829  1  1 98  0  0
 4  0  65924 153590096  35632 797981376    0    0     0     0 9204 10325  2  0 98  0  0
 4  0  65924 153590144  35632 797981376    0    0     0    74 6066 2831  2  0 98  0  0
 4  0  65924 153591040  35632 797981376    0    0     0     3 7949 3463  2  0 98  0  0
 4  0  65924 153589056  35632 797981376    0    0     0     9 6122 2562  2  0 98  0  0
 4  0  65924 153601696  35632 797981376    0    0     0   150 7868 4639  2  0 98  0  0
131  0  65924 153608016  35632 797981376    0    0     0    62 34295 5658  3  0 97  0  0
45  0  65924 153607904  35632 797981376    0    0     0     3 190253 14719 17  1 83  0  0
131  0  65924 153607952  35632 797981376    0    0     0     0 188655 15710 22  0 78  0  0
 4  0  65924 153611200  35632 797981376    0    0     0     0 304034 5908 20  1 79  0  0
 5  0  65924 153608592  35632 797981376    0    0     0     0 5911 3449  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153608464  35632 797981376    0    0     0  1173 5959 3902  2  0 98  0  0
 4  0  65924 153608624  35632 797981376    0    0     0    19 5269 2056  2  0 98  0  0
 4  0  65924 153608544  35632 797981376    0    0     0   217 6491 2891  2  0 98  0  0
 4  0  65924 153608576  35632 797981376    0    0     0    22 6226 2809  2  0 98  0  0
 4  0  65924 153608768  35632 797981440    0    0     0     0 5766 2810  2  0 98  0  0
 4  0  65924 153608128  35632 797981440    0    0     0     0 5551 2040  2  0 98  0  0
 4  0  65924 153607664  35632 797981440    0    0     0     0 6134 3863  2  0 98  0  0
 5  0  65924 153607744  35632 797981440    0    0     0  1816 6137 2731  2  0 98  0  0
 4  0  65924 153608128  35632 797981440    0    0     0     7 6985 3713  2  0 98  0  0
 4  0  65924 153622016  35632 797981440    0    0     0     3 5444 2211  2  0 98  0  0
 4  0  65924 153622048  35632 797981440    0    0     0    67 5548 2271  2  0 98  0  0
 4  0  65924 153621920  35632 797981440    0    0     0     0 5611 2518  2  0 98  0  0
 4  0  65924 153621920  35632 797981440    0    0     0     0 5831 2429  2  0 98  0  0
 4  0  65924 153616320  35632 797981504    0    0     0  2122 9237 6936  2  0 98  0  0
 5  0  65924 153617264  35632 797981504    0    0     0     0 5359 2136  2  0 98  0  0
133  0  65924 153617152  35632 797981504    0    0     0     0 39028 8424  9  0 91  0  0
131  0  65924 153617376  35632 797981504    0    0     0     0 67282 15859 19  0 81  0  0
 4  0  65924 153095392  35632 797981504    0    0     0     0 232106 12535 29  1 70  0  0
 4  0  65924 153617216  35632 797981504    0    0     0   208 6428 3428  2  0 98  0  0
 5  0  65924 153615648  35632 797981504    0    0     0    18 6627 2680  2  0 98  0  0
 4  0  65924 153615648  35632 797981504    0    0     0     0 5305 2050  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153615680  35632 797981504    0    0     0     0 5446 2154  2  0 98  0  0
 7  0  65924 153611040  35632 797981504    0    0     0     0 10782 9141  2  0 98  0  0
 4  0  65924 153611376  35632 797981568    0    0     0    11 7441 3435  2  0 98  0  0
 4  0  65924 153611232  35632 797981568    0    0     0   202 6756 2913  2  0 98  0  0
 4  0  65924 153611136  35632 797981568    0    0     0     3 5750 2209  2  0 98  0  0
 5  0  65924 153611728  35632 797981568    0    0     0     0 5768 2300  2  0 98  0  0
 5  0  65924 153612224  35632 797981568    0    0     0    60 6651 3808  2  0 98  0  0
 4  0  65924 153612256  35632 797981568    0    0     0     0 5974 2627  2  0 98  0  0
 4  0  65924 153612624  35632 797981568    0    0     0    13 5441 2479  2  0 98  0  0
 4  0  65924 153612704  35632 797981568    0    0     0   212 5626 2591  2  0 98  0  0
 5  0  65924 153612656  35632 797981568    0    0     0   379 6289 3251  2  0 98  0  0
 4  0  65924 153612240  35632 797981568    0    0     0    65 6318 3451  2  0 98  0  0
131  0  65924 153611664  35632 797981568    0    0     0  3088 13714 4496  4  0 96  0  0
 4  0  65924 153611280  35632 797981568    0    0     0     0 58722 16074 19  0 81  0  0
132  0  65924 153368608  35632 797981568    0    0     0    50 74121 15373 25  1 74  0  0
 4  0  65924 153514464  35632 797981568    0    0     0  1664 27318 3546  9  1 91  0  0
 4  0  65924 153610240  35632 797981696    0    0     0 347766 10546 4050  1  0 98  0  0
 4  0  65924 153609376  35632 797981696    0    0     0    25 6060 2738  2  0 98  0  0
 4  0  65924 153614688  35632 797981696    0    0     0     3 6585 4636  2  0 98  0  0
 4  0  65924 153614720  35632 797981696    0    0     0     0 5539 2295  2  0 98  0  0
 4  0  65924 153614160  35632 797981696    0    0     0     0 5426 2453  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  65924 153612672  35632 797981696    0    0     0     0 6119 3426  2  0 98  0  0
 4  0  65924 153613888  35632 797981760    0    0     0    32 6909 4780  2  0 98  0  0
 6  0  65924 153588896  35632 797981824    0    0     0   306 22065 17004  2  0 98  0  0
 5  0  65924 153592336  35632 797981760    0    0     0   132 13867 18089  2  0 98  0  0
 6  0  65924 153590912  35632 797981760    0    0     0     0 11777 15362  2  0 98  0  0
