video_id,stats.num_shots,stats.avg_shot_len_sec,stats.cuts_per_30s,stats.lighting.s_mean,stats.lighting.v_mean,stats.lighting.v_std,stats.movement_counts.static_shot,stats.movement_counts.pan_horizontal,stats.movement_counts.tilt_vertical,stats.movement_counts.dolly_in,stats.movement_counts.dolly_out,analysis.video_analysis.confidence_score,stats.editing_rhythm_guess,analysis.video_analysis.editing_rhythm,stats.lighting.quality,stats.lighting.condition,stats.lighting.color_temperature,analysis.video_analysis.color_tone,analysis.video_analysis.lighting_style,analysis.video_analysis.shot_types,analysis.video_analysis.camera_movements,analysis.video_analysis.composition_styles,analysis.video_analysis.overall_style,analysis.style_tags,label,label_str
6934678435339980046,8.0,15.485,1.691,0.083,0.472,0.323,1.0,5.0,1.0,0.0,1.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6935052777273969934,6.0,3.283,7.55,0.292,0.626,0.303,3.0,2.0,0.0,0.0,0.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6935411196338228495,1.0,20.066,0.0,0.498,0.158,0.222,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|medium_contrast|medium_shot,0,假
6935427469554093348,25.0,2.662,10.664,0.189,0.445,0.237,13.0,3.0,3.0,4.0,2.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6935428450366803230,17.0,4.233,6.612,0.141,0.359,0.161,9.0,2.0,2.0,0.0,4.0,0.3,fast,fast,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
6935430732693146888,13.0,3.36,8.152,0.443,0.325,0.211,7.0,3.0,2.0,1.0,0.0,0.3,very_fast,very_fast,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
6935640384068439332,1.0,20.033,0.0,0.286,0.54,0.228,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6935673902374997278,1.0,37.04,0.0,0.106,0.257,0.338,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6935740364347149583,1.0,10.133,0.0,0.479,0.582,0.353,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6936451574046690598,1.0,99.167,0.0,0.143,0.2,0.309,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6937064570032819487,1.0,14.5,0.0,0.443,0.568,0.349,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,0,假
6937114875189595423,3.0,18.911,1.056,0.393,0.229,0.307,1.0,0.0,0.0,2.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6937568290604682499,2.0,15.133,0.99,0.448,0.578,0.314,1.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6938366074006064414,20.0,4.544,6.22,0.294,0.586,0.24,16.0,4.0,0.0,0.0,0.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
6939705680093826340,2.0,7.188,2.081,0.154,0.48,0.197,0.0,0.0,1.0,0.0,1.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6939771750569823502,1.0,12.28,0.0,0.14,0.478,0.184,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6939804053744536839,1.0,86.083,0.0,0.123,0.486,0.226,0.0,0.0,0.0,0.0,1.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone|dolly_out,0,假
6940404918889106722,2.0,43.05,0.348,0.18,0.486,0.201,1.0,0.0,0.0,0.0,1.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6940414747292486949,3.0,3.722,5.341,0.434,0.726,0.184,3.0,0.0,0.0,0.0,0.0,0.3,fast,fast,medium_contrast,bright_sunny,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6940500821041745185,4.0,7.883,2.845,0.255,0.506,0.263,0.0,0.0,3.0,0.0,1.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6940819252114935079,1.0,25.833,0.0,0.118,0.633,0.184,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|medium_contrast|documentary_style|tilt_vertical|slow|rule_of_thirds|narrative_style,1,真
6940947333114875174,1.0,8.567,0.0,0.564,0.499,0.254,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6941874367362026782,2.0,6.566,2.278,0.381,0.764,0.239,1.0,0.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,bright_sunny,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,0,假
6941945811177606441,2.0,5.984,2.5,0.304,0.519,0.224,1.0,0.0,0.0,0.0,1.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6942027436464852254,1.0,9.967,0.0,0.098,0.656,0.442,0.0,0.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone|dolly_out,0,假
6942046714337578253,1.0,7.667,0.0,0.371,0.512,0.232,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6942050121597078788,3.0,9.9,2.016,0.241,0.569,0.212,1.0,0.0,2.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6942111753811627264,3.0,3.533,5.625,0.372,0.501,0.227,2.0,1.0,0.0,0.0,0.0,0.3,fast,fast,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6942444605975661858,2.0,18.783,0.798,0.451,0.554,0.3,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6942624537611717896,1.0,35.667,0.0,0.256,0.792,0.155,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,bright_sunny,cool_tone,cool_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|medium_contrast|documentary_style|slow|rule_of_thirds|narrative_style,0,假
6942767871684578591,5.0,19.48,1.23,0.239,0.439,0.309,1.0,2.0,1.0,1.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6942865258377694497,9.0,7.809,3.399,0.488,0.628,0.17,6.0,1.0,1.0,0.0,1.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|moderate|documentary_style|rule_of_thirds|narrative_style,1,真
6942867105645694216,5.0,10.387,2.299,0.179,0.428,0.253,3.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6943058156968742174,2.0,13.117,1.142,0.345,0.438,0.299,1.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6943077802723822881,5.0,28.64,0.837,0.075,0.647,0.143,0.0,1.0,2.0,0.0,2.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|medium_contrast|documentary_style|tilt_vertical|slow|rule_of_thirds|narrative_style,0,假
6943114614414609667,1.0,15.133,0.0,0.533,0.833,0.073,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,soft_low_contrast,bright_sunny,warm_tone,warm_tone,soft_low_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|slow|soft_low_contrast|rule_of_thirds|narrative_style|warm_tone,1,真
6943212523181116713,2.0,13.117,1.142,0.408,0.43,0.307,1.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6943403246866238724,3.0,8.855,2.253,0.332,0.434,0.245,1.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6943606158175292679,1.0,9.967,0.0,0.012,0.323,0.462,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6944180901626563847,3.0,44.36,0.451,0.247,0.555,0.259,2.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6944183348491308318,11.0,9.935,2.735,0.222,0.516,0.234,6.0,5.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6944194124060888356,4.0,13.87,1.619,0.173,0.652,0.244,2.0,0.0,1.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6944252027438468365,5.0,6.912,3.456,0.226,0.536,0.287,3.0,1.0,1.0,0.0,0.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6944537695473519883,2.0,4.417,3.383,0.418,0.379,0.255,2.0,0.0,0.0,0.0,0.0,0.3,moderate,moderate,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|moderate|documentary_style|rule_of_thirds|narrative_style,1,真
6944563014737644813,1.0,51.04,0.0,0.165,0.238,0.359,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6945220453338320142,5.0,6.26,3.818,0.139,0.543,0.262,3.0,0.0,2.0,0.0,0.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6945348680832552233,17.0,5.986,4.688,0.397,0.459,0.265,3.0,4.0,4.0,4.0,2.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,0,假
6945371204471573763,1.0,4.733,0.0,0.262,0.82,0.261,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,bright_sunny,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style,1,真
6946100869813357865,8.0,9.635,2.715,0.317,0.699,0.236,5.0,0.0,0.0,3.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone,0,假
6946368506640223519,3.0,4.155,4.787,0.336,0.412,0.261,0.0,1.0,1.0,1.0,0.0,0.3,moderate,moderate,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|high_contrast|moderate|documentary_style|rule_of_thirds|narrative_style,1,真
6946559118064848162,5.0,2.807,8.47,0.319,0.399,0.261,2.0,0.0,2.0,1.0,0.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style,1,真
6946922230706097408,6.0,2.967,8.349,0.304,0.16,0.232,2.0,0.0,0.0,2.0,2.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
6947165100222565663,1.0,46.64,0.0,0.378,0.281,0.271,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone,1,真
6947274925078039811,14.0,6.783,4.085,0.292,0.698,0.26,6.0,3.0,4.0,1.0,0.0,0.3,moderate,moderate,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|moderate|documentary_style|rule_of_thirds|narrative_style,1,真
6947275565011438878,16.0,6.775,4.128,0.379,0.598,0.222,9.0,5.0,2.0,0.0,0.0,0.3,moderate,moderate,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|moderate|documentary_style|rule_of_thirds|narrative_style,1,真
6947308827322731779,11.0,5.225,5.183,0.276,0.521,0.241,6.0,2.0,3.0,0.0,0.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone,1,真
