procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 170430528  30308 772563904    0    0     0   214 85180 12993 26  2 72  0  0
 5  0 1030464 170488256  30308 772563904    0    0     0 347782 16077 6502  3  0 97  0  0
133  0 1030464 170487232  30308 772563904    0    0     0    34 12735 6201  3  0 97  0  0
 5  0 1030464 170485840  30308 772563904    0    0     0     0 13198 6830  3  0 97  0  0
 6  0 1030464 170485936  30308 772563904    0    0     0     0 10217 4595  3  0 97  0  0
 5  0 1030464 170486080  30308 772563904    0    0     0   166 11349 5086  3  0 97  0  0
 6  0 1030464 170486080  30308 772563904    0    0     0     0 10726 6026  3  0 97  0  0
 6  0 1030464 170485936  30308 772563904    0    0     0    16 10156 4507  3  0 97  0  0
 6  0 1030464 170485632  30308 772563968    0    0     0   668 12636 5156  3  0 97  0  0
 5  0 1030464 170485696  30308 772563968    0    0     0    28 9784 4287  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170485728  30308 772563968    0    0     0  3196 11049 5088  3  0 97  0  0
 5  0 1030464 170485888  30308 772563968    0    0     0     0 11842 5467  3  0 97  0  0
131  0 1030464 170486176  30308 772563968    0    0     0     0 63884 17326 21  0 79  0  0
132  0 1030464 170485408  30308 772563968    0    0     0     0 63696 17083 20  0 79  0  0
 5  0 1030464 170487296  30308 772563968    0    0     0     0 109572 10429 23  2 75  0  0
 5  0 1030464 170486432  30308 772563968    0    0     0   124 20081 5248  4  0 96  0  0
 5  0 1030464 170486528  30308 772563968    0    0     0    46 20839 5171  3  0 97  0  0
 5  0 1030464 170486592  30308 772563968    0    0     0     0 13074 12771  2  0 98  0  0
 5  0 1030464 170551616  30308 772564992    0    0     0     0 9186 4104  2  0 98  0  0
 5  0 1030464 170552112  30308 772565120    0    0     0  2768 19920 4726  3  0 97  0  0
 5  0 1030464 170552992  30308 772565120    0    0     0     0 12164 4967  3  0 97  0  0
 5  0 1030464 170553120  30308 772565120    0    0     0    14 11890 5209  3  0 97  0  0
 5  0 1030464 170552592  30308 772565120    0    0     0    52 11682 5104  3  0 97  0  0
 5  0 1030464 170551584  30308 772565120    0    0     0     0 27172 4934  4  0 96  0  0
 5  0 1030464 170553312  30308 772565120    0    0     0   113 10460 4664  3  0 97  0  0
 5  0 1030464 170562064  30308 772565120    0    0     0     3 10475 4649  3  0 97  0  0
 5  0 1030464 170555232  30308 772565120    0    0     0    41 22812 6050  4  0 96  0  0
 5  0 1030464 170555536  30308 772565120    0    0     0   124 9700 4186  3  0 97  0  0
 5  0 1030464 170556704  30308 772565120    0    0     0     3 10017 4044  3  0 97  0  0
 5  0 1030464 170555232  30308 772565120    0    0     0     0 14735 6513  4  0 96  0  0
132  0 1030464 170554176  30308 772565184    0    0     0   228 29121 9459  8  0 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170554688  30308 772565184    0    0     0     0 58656 16246 18  1 81  0  0
132  0 1030464 170528208  30308 772565120    0    0     0   279 86500 40732 21  1 78  0  0
 5  0 1030464 170524480  30308 772565248    0    0     0    77 80152 21718 25  2 73  0  0
 6  0 1030464 170523776  30308 772565248    0    0     0  1780 19303 17604  3  0 97  0  0
 6  0 1030464 170522432  30308 772565248    0    0     0   136 17406 18211  3  0 97  0  0
 8  0 1030464 170513024  30308 772565248    0    0     0     0 22752 16393  3  0 96  0  0
 5  0 1030464 170522384  30308 772565248    0    0     0     0 13221 9175  3  0 97  0  0
 5  0 1030464 170522656  30308 772565248    0    0     0   511 14429 4995  3  0 97  0  0
 5  0 1030464 170522432  30308 772565248    0    0     0   250 15880 5411  3  0 97  0  0
 5  0 1030464 170534272  30308 772565248    0    0     0  3222 11950 5740  3  0 97  0  0
 5  0 1030464 170534240  30308 772565248    0    0     0    21 10503 5083  3  0 97  0  0
 5  0 1030464 170539040  30308 772565248    0    0     0     0 13662 6749  3  0 97  0  0
 5  0 1030464 170539136  30308 772565248    0    0     0     0 9903 4283  3  0 97  0  0
 6  0 1030464 170538608  30308 772565248    0    0     0   637 14764 6189  3  0 97  0  0
 5  0 1030464 170539968  30308 772565248    0    0     0   103 10971 4765  3  0 97  0  0
 5  0 1030464 170540176  30308 772565248    0    0     0     0 10378 5662  3  0 97  0  0
 5  0 1030464 170540224  30308 772565248    0    0     0     0 12334 6392  3  0 97  0  0
 5  0 1030464 170540288  30308 772565248    0    0     0     0 9815 4729  3  0 97  0  0
 5  0 1030464 170540304  30308 772565248    0    0     0     0 9795 4771  3  0 97  0  0
 5  0 1030464 170540352  30308 772565248    0    0     0   132 12312 5913  3  0 97  0  0
 5  0 1030464 170540000  30308 772565632    0    0     0 347800 19142 7312  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170534528  30308 772565248    0    0     0    18 66069 16080 22  0 78  0  0
 5  0 1030464 170534560  30308 772565248    0    0     0     0 61824 15668 20  0 79  0  0
 7  0 1030464 170536672  30308 772565248    0    0     0     9 57117 7392 18  2 81  0  0
 6  0 1030464 170548656  30308 772565248    0    0     0     3 10619 5047  3  0 97  0  0
 5  0 1030464 170544384  30308 772565248    0    0     0     0 10414 5501  3  0 97  0  0
 5  0 1030464 170544480  30308 772565248    0    0     0   113 13421 7357  3  0 97  0  0
 5  0 1030464 170544528  30308 772565312    0    0     0     0 10672 5334  3  0 97  0  0
 5  0 1030464 170544336  30308 772565312    0    0     0   172 9805 4760  3  0 97  0  0
 5  0 1030464 170544368  30308 772565312    0    0     0    37 11745 5437  3  0 97  0  0
 5  0 1030464 170544384  30308 772565312    0    0     0     0 10105 5653  3  0 97  0  0
 6  0 1030464 170544448  30308 772565312    0    0     0    10 13036 6600  3  0 97  0  0
 5  0 1030464 170543200  30308 772565312    0    0     0     3 10876 6607  3  0 97  0  0
 5  0 1030464 170543648  30308 772565376    0    0     0     0 12775 4961  3  0 97  0  0
 5  0 1030464 170543744  30308 772565376    0    0     0   228 25155 5481  3  0 97  0  0
 5  0 1030464 170543680  30308 772565376    0    0     0     0 10444 6225  3  0 97  0  0
 5  0 1030464 170543648  30308 772565376    0    0     0    96 9825 4816  3  0 97  0  0
 9  0 1030464 170543616  30308 772565376    0    0     0   461 11160 5417  3  0 97  0  0
 5  0 1030464 170542160  30308 772565376    0    0     0    18 11163 5380  3  0 97  0  0
 5  0 1030464 170542544  30308 772565440    0    0     0  3298 11087 5981  3  0 97  0  0
 5  0 1030464 170809824  30308 772565952    4    0     4  1610 52526 21154 14  1 86  0  0
 5  0 1030464 170472368  30308 772566336    0    0     0     0 65466 16838 20  0 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170475072  30308 772566400    0    0     0     0 73526 11230 24  2 74  0  0
 5  0 1030464 170475632  30308 772566400    0    0     0     0 31677 5733  3  0 97  0  0
 5  0 1030464 170473904  30308 772566400    0    0     0    32 15358 6564  3  0 97  0  0
 6  0 1030464 170474176  30308 772566400    0    0     0  1071 19687 7031  4  0 96  0  0
 5  0 1030464 170474816  30308 772566400    0    0     0    71 10119 5404  3  0 97  0  0
 6  0 1030464 170474912  30308 772566400    0    0     0     3 10347 5916  3  0 97  0  0
 5  0 1030464 170475248  30308 772566400    0    0     0     0 11547 5978  3  0 97  0  0
 5  0 1030464 170473504  30308 772566400    0    0     0     0 12919 7340  3  0 97  0  0
 5  0 1030464 170473216  30308 772566400    0    0     0   154 10582 6291  3  0 97  0  0
 6  0 1030464 170473168  30308 772566400    0    0     0    53 12131 6259  3  0 97  0  0
 5  0 1030464 170473136  30308 772566400    0    0     0     0 10170 5506  3  0 97  0  0
 6  0 1030464 170472320  30308 772566400    0    0     0     7 10817 5750  3  0 97  0  0
 5  0 1030464 170481536  30308 772566400    0    0     0     3 15379 6416  3  0 97  0  0
 5  0 1030464 170475248  30308 772566400    0    0     0     0 11953 7439  3  0 97  0  0
 7  0 1030464 170475408  30308 772566400    0    0     0   291 9886 5623  3  0 97  0  0
 5  0 1030464 170475408  30308 772566400    0    0     0     3 11420 5826  3  0 97  0  0
 5  0 1030464 170476704  30308 772566400    0    0     0     0 15863 7142  5  0 95  0  0
 5  0 1030464 170479712  30308 772566400    0    0     0     0 53034 13889 17  0 82  0  0
 6  0 1030464 170473888  30308 772566400    0    0     0     0 12173 6194  3  0 97  0  0
 7  0 1030464 170442400  30308 772566528    0    0     0   354 27319 19922  3  0 96  0  0
 5  0 1030464 170449920  30308 772566528    0    0     0    79 20307 20537  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 170448688  30308 772566528    0    0     0     0 28416 21365  7  0 93  0  0
 6  0 1030464 170448064  30308 772566528    0    0     0  1665 84958 34112 25  1 74  0  0
133  0 1030464 169716256  30308 772566528    0    0     0     3 96224 29419 30  2 68  0  0
 5  0 1030464 170448608  30308 772566528    0    0     0     0 28635 14690  8  0 92  0  0
 5  0 1030464 170448896  30308 772566528    0    0     0   168 11144 6149  3  0 97  0  0
 5  0 1030464 170449072  30308 772566528    0    0     0   460 10655 5858  3  0 97  0  0
 5  0 1030464 170448112  30308 772566528    0    0     0    76 12279 6315  3  0 97  0  0
 6  0 1030464 169844576  30308 772832640    0    0     0   384 12424 6924  3  0 97  0  0
 5  0 1030464 170460128  30308 772566528    0    0     0 347784 17123 7320  3  0 97  0  0
 5  0 1030464 170464512  30308 772566528    0    0     0     0 13746 7566  3  0 97  0  0
 5  0 1030464 170463952  30308 772566528    0    0     0   695 10770 5925  3  0 97  0  0
 6  0 1030464 170462816  30308 772566528    0    0     0     3 14339 6390  3  0 97  0  0
 5  0 1030464 170465056  30308 772566528    0    0     0     0 16478 6240  3  0 97  0  0
 5  0 1030464 170465104  30308 772566528    0    0     0     0 10163 6046  3  0 97  0  0
 5  0 1030464 170466416  30308 772566528    0    0     0    16 11182 5503  3  0 97  0  0
 5  0 1030464 170466448  30308 772566528    0    0     0     0 9956 5164  3  0 97  0  0
 5  0 1030464 170465488  30308 772566528    0    0     0     2 11211 6081  3  0 97  0  0
 5  0 1030464 170465568  30308 772566528    0    0     0     0 11377 5724  3  0 97  0  0
 5  0 1030464 170466688  30308 772566592    0    0     0     0 51520 15932 16  0 84  0  0
132  0 1030464 170466656  30308 772566592    0    0     0     0 76283 19753 25  0 75  0  0
 5  0 1030464 170468384  30308 772566592    0    0     0     9 60029 8945 20  2 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170477360  30308 772566592    0    0     0    14 12550 5477  3  0 97  0  0
 5  0 1030464 170478368  30308 772566592    0    0     0     3 10044 5352  3  0 97  0  0
 5  0 1030464 170474672  30308 772566592    0    0     0    94 11605 6549  3  0 97  0  0
 5  0 1030464 170473856  30308 772566592    0    0     0  1686 10403 5639  3  0 97  0  0
 5  0 1030464 170473376  30308 772566592    0    0     0    18 9952 5240  3  0 97  0  0
 5  0 1030464 170473808  30308 772566592    0    0     0   120 12979 5984  3  0 97  0  0
 5  0 1030464 170473888  30308 772566592    0    0     0     0 12300 5307  3  0 97  0  0
 6  0 1030464 170471360  30308 772566592    0    0     0     0 13262 7727  3  0 97  0  0
 5  0 1030464 170473168  30308 772566592    0    0     0     0 11528 5659  3  0 97  0  0
 5  0 1030464 170473376  30308 772566592    0    0     0    92 10538 5615  3  0 97  0  0
 5  0 1030464 170473104  30308 772566592    0    0     0   266 12019 6034  3  0 97  0  0
 5  0 1030464 170472880  30308 772566592    0    0     0     0 13673 6421  3  0 97  0  0
 5  0 1030464 170471936  30308 772566592    0    0     0     0 10476 6183  3  0 97  0  0
116  0 1030464 170471216  30308 772566656    0    0     0     0 21268 9544  6  0 94  0  0
132  0 1030464 170471408  30308 772566656    0    0     0   532 78284 19096 26  0 74  0  0
131  0 1030464 169751488  30308 772566656    0    0     0    26 92816 17193 30  2 68  0  0
133  0 1030464 170471616  30308 772566656    0    0     0  3287 19354 6385  6  0 94  0  0
 8  0 1030464 170471488  30308 772566656    0    0     0   154 11853 6876  3  0 97  0  0
 5  0 1030464 170471520  30308 772566656    0    0     0     0 10481 5800  3  0 97  0  0
 5  0 1030464 170468944  30308 772566656    0    0     0     0 13038 5436  4  0 96  0  0
 5  0 1030464 170468992  30308 772566656    0    0     0  1567 10525 4022  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170469120  30308 772566656    0    0     0     3 18304 5238  3  0 97  0  0
 5  0 1030464 170469232  30308 772566656    0    0     0     0 26562 4865  3  0 96  0  0
 6  0 1030464 170469696  30308 772566656    0    0     0     0 19309 4490  3  0 97  0  0
 5  0 1030464 170469696  30308 772566656    0    0     0     0 9670 3813  3  0 97  0  0
 5  0 1030464 170469728  30308 772566656    0    0     0   227 19388 4532  3  0 97  0  0
 5  0 1030464 170469824  30308 772566656    0    0     0     3 9892 4646  3  0 97  0  0
 5  0 1030464 170469872  30308 772566656    0    0     0    68 10281 4408  3  0 97  0  0
 7  0 1030464 170469456  30308 772566656    0    0     0     0 10939 4339  3  0 97  0  0
 5  0 1030464 170469344  30308 772566656    0    0     0    12 10032 3910  3  0 97  0  0
132  0 1030464 170475360  30308 772566656    0    0     0   228 15609 7219  4  0 96  0  0
 7  0 1030464 170474160  30308 772566720    0    0     0     0 76019 19515 24  0 75  0  0
132  0 1030464 169922352  30308 772566720    0    0     0   117 98268 16953 29  1 69  0  0
 5  0 1030464 170473664  30308 772566720    0    0     0     3 30220 4243  8  1 91  0  0
 5  0 1030464 170472560  30308 772566720    0    0     0     0 10831 4220  3  0 97  0  0
 5  0 1030464 170472592  30308 772566720    0    0     0   116 10704 4609  3  0 97  0  0
 5  0 1030464 170184288  30308 772566720    0    0     0     0 9524 3886  3  0 97  0  0
 7  0 1030464 170439984  30308 772567232    0    0     0 348063 46974 25791  3  1 96  0  0
 7  0 1030464 170436272  30308 772566848    0    0     0    21 18980 18110  3  0 97  0  0
 6  0 1030464 170409360  30308 772566848    0    0     0     0 19835 19117  4  0 96  0  0
 8  0 1030464 170405344  30308 772566848    0    0     0     0 18892 16300  4  0 96  0  0
 7  0 1030464 170398944  30308 772566848    0    0     0  1626 21587 15536  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170438096  30308 772566848    0    0     0    15 18453 12342  3  0 97  0  0
 5  0 1030464 170437568  30308 772566848    0    0     0    19 11776 4772  3  0 97  0  0
 5  0 1030464 170438368  30308 772566848    0    0     0   654 11655 4681  3  0 97  0  0
 5  0 1030464 170450720  30308 772566848    0    0     0    48 15212 6849  3  0 97  0  0
 5  0 1030464 170451280  30308 772566848    0    0     0   291 10305 3995  3  0 97  0  0
 6  0 1030464 170453696  30308 772566848    0    0     0   260 12689 6703  3  0 97  0  0
 5  0 1030464 170455616  30308 772566912    0    0     0     0 46515 12477 15  0 85  0  0
 8  0 1030464 170455712  30308 772567360    0    0     0     0 75597 19313 24  1 75  0  0
 5  0 1030464 170458096  30308 772566912    0    0     0     0 91239 14026 31  2 68  0  0
 6  0 1030464 170457888  30308 772566912    0    0     0  1624 12090 5637  3  0 97  0  0
 5  0 1030464 170459376  30308 772566912    0    0     0   592 12063 4955  3  0 97  0  0
 5  0 1030464 170459520  30308 772566912    0    0     0     0 10606 4157  3  0 97  0  0
 5  0 1030464 170459056  30308 772566912    0    0     0     0 9768 3861  3  0 97  0  0
 5  0 1030464 170458528  30308 772566912    0    0     0     0 11716 4856  3  0 97  0  0
